workbook_record_id,year,title,author_list,venue,engine,citation_count,h5_index,mean_citation,quartile,quality_signal_available,title_stage_decision,abstract_keyword_stage_decision,post_abstract_decision,quality_decision,survey_decision,nids_scope_decision,access_decision,selected_for_detailed_review,retained_for_taxonomy_mapping,taxonomy_mapping_status,included_in_final_primary_corpus,source_sheet
284,2024,towards real-time network intrusion detection with image-based sequential packets representation,"['j ghadermazi', 'a shah']",ieee transactions on big data,google,15,,15,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
286,2023,a survey of deep learning-based intrusion detection in automotive applications,"['b lampe', 'w meng']",expert systems with applications,google,76,118,38,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
298,2024,automated network intrusion detection for internet of things security enhancements,['la maghrabi'],ieee access,google,15,164,15,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
309,2024,a topological data analysis approach for detecting data poisoning attacks against machine learning based network intrusion detection systems,"['gf monkam', 'mj de lucia', 'nd bastian']",computers and security,google,6,64,6,Q1,h5-index+quartile,include,not_reviewed_at_this_stage,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
317,2022,recurrent deep learning-based feature fusion ensemble meta-classifier approach for intelligent network intrusion detection system,"['v ravi', 'r chaganti', 'm alazab']",computers and electrical engineering,google,158,,52.666666666666657,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
321,2022,flexible and robust real-time intrusion detection systems to network dynamics,"['k yu', 'k nguyen', 'y park']",ieee access,google,12,164,4,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
329,2023,learning-based intrusion detection for high-dimensional imbalanced traffic,"['y gu', 'y yang', 'y yan', 'f shen', 'm gao']",computer communications,google,12,59,6,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
333,2022,analysis of recent deep-learning-based intrusion detection methods for in-vehicle network,"['k wang', 'a zhang', 'h sun']",ieee transactions on intelligent transportation systems,google,46,,15.33333333333333,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
338,2024,the survey on the dual nature of xai challenges in intrusion detection and their potential for ai innovation,"['m pawlicki', 'a pawlicka', 'r kozik', 'm choraś']",artificial intelligence review,google,4,,4,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
342,2023,learning from few cyber-attacks: addressing the class imbalance problem in machine learning-based intrusion detection in software-defined networking,"['smh mirsadeghi', 'h bahsi', 'r vaarandi']",ieee access,google,7,164,3.5,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
343,2023,securing the digital world: protecting smart infrastructures and digital industries with artificial intelligence (ai)-enabled malware and intrusion detection,['m schmitt'],journal of industrial information integration,google,115,,57.5,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
346,2022,intrusion detection in iot using deep learning,"['am banaamah', 'i ahmad']",sensors,google,78,126,26,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
348,2024,supervised contrastive resnet and transfer learning for the in-vehicle intrusion detection system,"['tn hoang', 'd kim']",expert systems with applications,google,30,118,30,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
349,2024,novel intrusion detection strategies with optimal hyper parameters for industrial internet of things based on stochastic games and double deep q-networks,"['s yu', 'x wang', 'y shen', 'g wu', 's yu']",ieee internet of things journal,google,4,,4,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
352,2024,a micro reinforcement learning architecture for intrusion detection systems,"['b darabi', 'm bag-mohammadi', 'm karami']",pattern recognition letters,google,5,66,5,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
354,2022,toward an online continual learning architecture for intrusion detection of video surveillance,"['b kwon', 't kim']",ieee access,google,29,164,9.6666666666666661,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
363,2023,roast-iot: a novel range-optimized attention convolutional scattered technique for intrusion detection in iot networks,"['a mahalingam', 'g perumal', 'g subburayalu', 'm albathan']",sensors,google,10,126,5,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
365,2022,design of blockchain enabled intrusion detection model for detecting security attacks using deep learning,"['d saveetha', 'g maragatham']",pattern recognition letters,google,31,66,10.33333333333333,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
368,2024,fast and practical intrusion detection system based on federated learning for vanet,"['x chen', 'w qiu', 'l chen', 'y ma', 'j ma']",computers and security,google,14,64,14,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
372,2025,a ce-gan based approach to address data imbalance in network intrusion detection systems,"['y yang', 'x liu', 'd wang', 'q sui', 'c yang', 'h li', 'y li']",scientific reports,google,0,,,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
375,2024,network intrusion detection and mitigation in sdn using deep learning models,"['m maddu', 'yn rao']",international journal of information security,google,17,,17,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
377,2023,abnormal transactions detection in the ethereum network using semi-supervised generative adversarial networks,"['yk sanjalawe', ""sr al-e'mari""]",ieee access,google,14,164,7,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
381,2022,robust network intrusion detection system based on machine-learning with early classification,"['t kim', 'w pak']",ieee access,google,30,164,10,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
382,2022,differentially private self-normalizing neural networks for adversarial robustness in federated learning,"['o ibitoye', 'mo shafiq', 'a matrawy']",computers and security,google,20,64,6.666666666666667,Q1,h5-index+quartile,maybe_include,include,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
389,2022,a hybrid approach toward efficient and accurate intrusion detection for in-vehicle networks,"['l zhang', 'd ma']",ieee access,google,51,164,17,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
395,2022,deep learning feature fusion approach for an intrusion detection system in sdn-based iot networks,"['v ravi', 'r chaganti', 'm alazab']",ieee internet of things journal,google,39,,13,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
398,2024,scalable software architecture for dynamic threat detection and mitigation in iot,['sbk adusumilli'],machine intelligence research,google,24,,24,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
401,2023,research on data imbalance in intrusion detection using cgan,"['g zhao', 'p liu', 'k sun', 'y yang', 't lan', 'h yang']",plos one,google,4,,2,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
408,2024,eesnn: hybrid deep learning empowered spatial–temporal features for network intrusion detection system,"['j saikam', 'k ch']",ieee access,google,17,164,17,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
412,2024,robens: robust ensemble adversarial machine learning framework for securing iot traffic,"['s alkadi', 's al-ahmadi', 'mm ben ismail']",sensors,google,1,126,1,Q1,h5-index+quartile,maybe_include,include,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
414,2022,rtids: a robust transformer-based approach for intrusion detection system,"['z wu', 'h zhang', 'p wang', 'z sun']",ieee access,google,174,164,58,Q1,h5-index+quartile,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
416,2022,stealthy attack detection method based on multi-feature long short-term memory prediction model,"['j wang', 'y lai', 'j liu']",future generation computer systems,google,10,115,3.333333333333333,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
420,2022,a multi-task based deep learning approach for intrusion detection,"['q liu', 'd wang', 'y jia', 's luo', 'c wang']",knowledge-based systems,google,52,96,17.333333333333329,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
421,2024,machine learning based intrusion detection framework for detecting security attacks in internet of things,"['v kantharaju', 'h suresh', 'm niranjanamurthy']",scientific reports,google,1,,1,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
426,2023,a diffusion model based on network intrusion detection method for industrial cyber-physical systems,"['b tang', 'y lu', 'q li', 'y bai', 'j yu', 'x yu']",sensors,google,22,126,11,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
430,2023,metaverse-ids: deep learning-based intrusion detection system for metaverse-iot networks,"['t gaber', 'jb awotunde', 'm torky', 'sa ajagbe']",internet of things,google,35,,17.5,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
431,2024,a novel intrusion detection system based on artificial neural network and genetic algorithm with a new dimensionality reduction technique for uav communication,"['k cengiz', 's lipsa', 'rk dash', 'n ivković']",ieee access,google,22,164,22,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
