workbook_record_id,year,title,author_list,venue,engine,citation_count,h5_index,mean_citation,quartile,quality_signal_available,title_stage_decision,abstract_keyword_stage_decision,post_abstract_decision,quality_decision,survey_decision,nids_scope_decision,access_decision,selected_for_detailed_review,retained_for_taxonomy_mapping,taxonomy_mapping_status,included_in_final_primary_corpus,source_sheet
1041,2024,a comparative analysis of using deep learning and machine learning technologies for intrusion detection for effective network traffic analysis,d. s b; s. p. mary,international conference on circuit power and computing technologies (iccpct),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1042,2023,intricate plane of adversarial attacks in sustainable territory and the perils faced machine intelligent models,k. s. sai susmitha; n. srimlika; v. sharma; m. almusawi; s. mishra,international conference for technological engineering and its applications in sustainable development (icteasd),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1043,2023,intrusion detection system using deep reinforcement learning,m. s. m. ghanta; m. d. harsha; n. s. bandi; s. n. koganti; n. r. sai; p. venkateswara rao,second international conference on augmented intelligence and sustainable systems (icaiss),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1045,2024,optimizing iot network intrusion detection: a deep learning approach,k. alam; m. f. monir; z. hassan; m. t. habib,conference on cloud and internet of things (ciot),ieee,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1053,2024,adversarial attacks and defenses in deep learning-based computer vision systems,w. shan,"ieee international conference on electronic technology, communication and information (icetci)",ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1054,2024,vulnerable ai: a survey,a. s. afolabi; o. adewale akinola,ieee international symposium on technology and society (istas),ieee,0,,0,,none,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1056,2024,design and implementation of flow adversarial aample generation system,h. chen; b. yang; a. tang; x. yuan; l. feng; y. huang,international computer conference on wavelet active media technology and information processing (iccwamtip),ieee,0,,0,,none,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1057,2023,a preliminary study on the application of hybrid machine learning techniques in network intrusion detection systems,c. iyanu-oluwa onietan; i. martins; t. owoseni; e. c. omonedo; c. p. eze,"international conference on science, engineering and business for sustainable development goals (seb-sdg)",ieee,2,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1058,2024,enhancing cybersecurity: a hybrid approach using generative adversarial networks and advanced oversampling for attack detection model,b. -y. li; h. -l. yang,"ieee international conference on electronic communications, internet of things and big data (iceib)",ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1059,2024,adversarial attacks and defenses in deep learning,s. kashyap; a. sharma; s. gautam; r. sharma; s. chauhan; simran,international conference on emerging innovations and advanced computing (innocomp),ieee,1,,695,,none,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1060,2024,assessing the effectiveness of synthetic data generation for multi-class cyber-attacks detection using generative adversarial networks,h. zouhri; a. idri,world conference on complex systems (wccs),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1061,2024,modeling attacks on machine learning components of intrusion detection systems,e. ichetovkin; i. kotenko,international russian smart industry conference (smartindustrycon),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1063,2022,internet of things intrusion detection system based on d-gru,y. ge; j. li; y. tian,international conference on applied machine learning (icaml),ieee,3,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1068,2023,adversarial attacks and defense on an aircraft classification model using a generative adversarial network,j. colter; m. kinnison; a. henderson; s. harbour,ieee/aiaa digital avionics systems conference (dasc),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1070,2023,decentralized online federated g-network learning for lightweight intrusion detection,m. nakip; b. c. gül; e. gelenbe,"international symposium on modeling, analysis, and simulation of computer and telecommunication systems (mascots)",ieee,16,,8,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1071,2023,development of machine learning subsystem in intrusion detection system for cyber physical system,f. s. d. pranoto; y. asnar,international conference on electrical engineering and informatics (iceei),ieee,1,,0.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1074,2023,unleashing the power of machine and deep learning for advanced network intrusion detection: an analysis and exploration,s. rani; s. kumar,"international conference on advances in computing, communication and applied informatics (accai)",ieee,2,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1077,2024,enhancing intrusion detection through data perturbation augmentation strategy,u. j. otokwala; a. v. petrovskiy; i. v. kotenko,"ieee ural-siberian conference on biomedical engineering, radioelectronics and information technology (usbereit)",ieee,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1078,2023,threat intelligence with non-iid data in federated learning enabled intrusion detection for sdn: an experimental study,s. h. a. kazmi; f. qamar; r. hassan; k. nisar; d. p. b. dahnil; m. a. al-betar,international arab conference on information technology (acit),ieee,2,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1079,2022,"privacy-preserving and models intrusion detection federated deep learning challenges, schemas and future trajectories",y. yu; l. jianping; d. weiwei,international computer conference on wavelet active media technology and information processing (iccwamtip),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1080,2024,intrusion detection system for iot using machine learning,a. a. elshweikh; a. m. maher; m. hussein; a. d. elbayoumy,international telecommunications conference (itc-egypt),ieee,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1083,2023,deep learning techniques for intrusion detection systems: a survey and comparative study,m. a. abdel-rahman; m. shalaby; m. a. sobh; a. m. bahaa-eldin,"international mobile, intelligent, and ubiquitous computing conference (miucc)",ieee,1,,0.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1084,2024,hybrid multi-task deep learning for improved iot network intrusion detection: exploring different cnn structures,h. dong; i. kotenko,international conference on communication systems & networks (comsnets),ieee,3,,3,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1086,2024,systematic review on frameworks for intrusion detection using machine learning and deep learning algorithms,y. r. bhavyashree; m. k. kavyashree; k. r. amrutha,"second international conference on networks, multimedia and information technology (nmitcon)",ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1089,2024,defeating and improving network flow classifiers through adversarial machine learning,y. merkli; r. meier; m. strohmeier; v. lenders,international conference on cyber conflict: over the horizon (cycon),ieee,1,,1,,none,maybe_include,include,include,pass,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,unranked
1092,2024,intrusion detection schemes based on synthetic minority oversampling technique and machine learning models,a. h. ali; m. charfeddine; b. ammar; b. b. hamed,ieee international symposium on real-time distributed computing (isorc),ieee,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1093,2024,a review on generative intelligence in deep learning based network intrusion detection,m. ali; i. udoidiok; f. li; j. zhang,cyber awareness and research symposium (cars),ieee,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1094,2024,black-box adversarial ml attacks on ids and multi-domain impact analysis for threat intelligence in automotive scenarios,v. s. barletta; d. caivano; c. catalano; s. d. vescovo,ieee international workshop on technologies for defense and security (techdefense),ieee,0,,0,,none,include,not_reviewed_at_this_stage,include,fail,not_survey,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1098,2024,review the deep learning strategies for enhancing the security of body area networks against adversarial attack,j. nagdiya; r. goyal,international conference on advances in computing research on science engineering and technology (acroset),ieee,0,,0,,none,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1099,2024,anomaly detection in network traffic data using deep learning,r. s; s. a. e. selvi,international conference on computing and data analytics (iccda),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1100,2023,network intrusion detection using gan and resnet optimized with glowworm optimization,i. singh; e. sherman; d. m. a. dut; harshit; h. jain,"international conference on advances in computing, communication control and networking (icac3n)",ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1102,2023,assessing the efficacy of machine learning and deep learning in the field of cyber security,r. eswarawaka; m. nijim; v. kanumuri; h. albetaineh,"congress in computer science, computer engineering, & applied computing (csce)",ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1103,2024,a review of intrusion detection for internet of things using machine learning,e. c. paul; amrita,international conference on cybernation and computation (cybercom),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1104,2022,prediction of network attacks using supervised machine learning algorithm,a. v. jose; m. p. selvan; v. a. mary; j. grace; s. jancy; s. helen; a. p,"international conference on communication, computing and internet of things (ic3iot)",ieee,2,,0.66666666666666663,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1106,2024,adv-sword: a framework of explainable ai-guided adversarial samples generation for benchmarking ml-based intrusion detection systems,n. v. hoang; n. d. trung; d. m. trung; p. t. duy; v. -h. pham,international conference on advanced technologies for communications (atc),ieee,0,,0,,none,include,not_reviewed_at_this_stage,include,fail,not_survey,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1108,2024,generative adversarial networks for imbalanced dataset intrusion detection in software-defined networking,s. m. shamim; m. b. musthafa; s. huda; y. kodera; y. nogami,international symposium on information theory and its applications (isita),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1109,2022,an intrusion detection system (ids) using dimensional reduction based on statistical and sdae to enhance svm in classification task,hanafi,international conference on information and communications technology (icoiact),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1111,2024,artificial intelligence based intrusion detection systems,v. reddy; s. r; m. anusha; s. chaitra; a. p. kumar,international conference on mobile networks and wireless communications (icmnwc),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1115,2024,research on network traffic intrusion detection based on gan,c. xi; h. wang,international conference on intelligent informatics and biomedical sciences (iciibms),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
